Entry Date,Stock Y,Stock X,ADF_PValue_Entry,ZScore Entry,Beta,Intercept,StdErr_Residual,Position,Exit Date,ADF_PValue_Exit,ZScore Exit,Entry Open Price X,Exit Open Price X,Entry Open Price Y,Exit Open Price Y,Lot Size X,Lot Size Y,Trade PnL,Correlation,Sign,Sector,Cumulative PnL
2024-08-13,METROPOLIS.NS,AUROPHARMA.NS,0.006741051936245418,-3.219197035077884,1.2699749350633538,331.9515742266677,72.60501363557606,long,2024-08-14,0.022078553708754393,-3.6874785992332573,1505.800048828125,1519.699951171875,2010.550048828125,1981.3499755859375,1,1,-43.0999755859375,0.8998,positive,Healthcare,-2673.1953506469727
2024-08-13,LAURUSLABS.NS,GLENMARK.NS,0.0102340868228973,-2.5852188835756995,0.1045994993516163,309.6038806760427,17.157993846629008,long,2024-08-28,0.022133513763546813,-0.8864503584360529,1478.050048828125,1707.449951171875,419.8500061035156,458.04998779296875,1,1,-191.19992065429688,0.7527,positive,Healthcare,-2864.3952713012695
2024-08-16,SBILIFE.NS,MFSL.NS,0.04353965715240482,2.7750654168304827,1.4045776149164055,87.23923466034725,62.288337396177795,short,2024-08-19,0.05300320711453731,3.0248941563735685,1017.25,991.5,1688.9000244140625,1671.550048828125,1,1,-8.4000244140625,0.7733,positive,Financial Services,-2872.795295715332
2024-08-20,NAUKRI.NS,BHARTIARTL.NS,0.003585150075431559,2.704006916468299,0.8544813706631855,92.18151923373323,55.878862408318945,short,2024-09-03,0.00894420998499019,0.7313068147733984,1449.1500244140625,1560.5999755859375,1481.550048828125,1489.0899658203125,1,1,103.9100341796875,0.8999,positive,Communication Services,-2768.8852615356445
2024-08-20,ICICIBANK.NS,ICICIGI.NS,0.024714110945370894,-2.516718434543811,0.4401951996446212,360.32455748520954,35.546101783109016,long,2024-09-10,0.06656046200935047,-0.9728283863281624,2064.050048828125,2161.10009765625,1179.449951171875,1237.300048828125,1,1,-39.199951171875,0.8348,positive,Financial Services,-2808.0852127075195
2024-08-21,TATASTEEL.NS,JINDALSTEL.NS,0.026095186987188393,-2.7655637839839255,0.13294362419338152,36.86474642207161,4.430040487934626,long,2024-09-11,0.15867749825624483,-3.2066803656282854,957.5999755859375,966.9000244140625,151.9199981689453,148.1699981689453,1,1,-13.050048828125,0.9054,positive,Basic Materials,-2821.1352615356445
2024-08-22,SBILIFE.NS,MFSL.NS,0.04433622437757168,3.132557666431562,1.5513369799499572,-52.72511264332617,66.04613491868558,short,2024-08-28,0.08090961313286227,3.161937029251873,1057.8499755859375,1070.199951171875,1795.25,1843.699951171875,1,2,-84.5499267578125,0.7733,positive,Financial Services,-2905.685188293457
2024-08-23,INDIGO.NS,CUMMINSIND.NS,0.011405448630138235,2.5987863868221517,0.8450081632252495,1073.3197622853481,156.82378779386164,short,2024-08-28,0.05366257286101265,3.7627425514001978,3821.949951171875,3737.050048828125,4710.4501953125,4859.85009765625,1,1,-234.2998046875,0.7948,positive,Industrials,-3139.984992980957
2024-08-27,BOSCHLTD.NS,INDHOTEL.NS,0.0047140418000851175,-2.53455601046504,62.542603294915025,-5872.017092909313,1356.3033852060767,long,2024-09-20,0.012394914329516993,-0.9890931136860843,665.2999877929688,702.75,32299.94921875,35686.75,1,63,213330.99920654297,0.7791,positive,Consumer Cyclical,210191.014213562
2024-08-28,INDIGO.NS,BEL.NS,0.0351028284796543,2.885958327735735,10.891718439104189,1057.586629257263,185.48167674136783,short,2024-09-09,0.13204608465801015,3.12082707390211,299.95001220703125,281.54998779296875,4859.85009765625,4808.5,1,11,546.4510498046875,0.9466,positive,Industrials,210737.4652633667
2024-08-29,BAJAJFINSV.NS,BAJFINANCE.NS,0.04898308055978896,2.9157245307283044,0.31515193610520426,1377.2051777231081,53.446649495296704,short,2024-08-30,0.07272987959659483,3.305961812128818,706.35498046875,720.0150146484375,1755.6500244140625,1783.050048828125,1,1,-13.739990234375,0.8068,positive,Financial Services,210723.72527313232
2024-08-29,BAJAJFINSV.NS,MFSL.NS,0.014666920540492066,2.544884128341557,0.3405774836351996,1270.9950378668832,51.54246769294203,short,2024-09-02,0.044450047000382624,3.5904727843568334,1037.9000244140625,1114.25,1755.6500244140625,1840.550048828125,1,1,-8.550048828125,0.7821,positive,Financial Services,210715.1752243042
2024-08-29,BAJAJFINSV.NS,ICICIBANK.NS,0.01858467941330386,2.7025947670720263,0.03668361671218748,1562.5759609119355,54.85482069016312,short,2024-08-30,0.02790564828700842,3.1478917294697215,1221.9000244140625,1229.199951171875,1755.6500244140625,1783.050048828125,1,1,-20.10009765625,0.762,positive,Financial Services,210695.07512664795
2024-08-30,BAJAJFINSV.NS,CHOLAFIN.NS,0.03331645260908136,2.9630128335635235,0.08464967283498626,1498.5769228362556,54.42334317734524,short,2024-09-02,0.0763169520555671,3.9095747614425043,1455.5999755859375,1486.300048828125,1783.050048828125,1840.550048828125,1,1,-26.7999267578125,0.8269,positive,Financial Services,210668.27519989014
2024-08-30,BAJAJFINSV.NS,MUTHOOTFIN.NS,0.023656519717993086,2.9272999692408117,0.048297845197934085,1529.2890369199558,54.25296203796469,short,2024-09-02,0.05693451391551264,3.921067162796324,1965.8499755859375,1965.0,1783.050048828125,1840.550048828125,1,1,-58.3499755859375,0.7577,positive,Financial Services,210609.9252243042
2024-09-04,COALINDIA.NS,HINDPETRO.NS,0.017435526098536273,-2.94702170514988,1.0404035952510169,106.03169798316995,22.214071436471926,long,2024-09-05,0.0538158321852827,-3.3131695643999874,445.1000061035156,448.5,503.6499938964844,497.0,1,1,-10.04998779296875,0.8553,positive,Energy,210599.87523651123
2024-09-04,MFSL.NS,MANAPPURAM.NS,0.005405084686823838,2.605382500104545,1.743050179686706,667.1706202394457,38.757394304751344,short,2024-09-23,0.043682389085636444,3.346174390842401,209.49000549316406,208.5399932861328,1133.300048828125,1195.949951171875,1,2,-126.24981689453125,0.7563,positive,Financial Services,210473.6254196167
2024-09-06,FEDERALBNK.NS,IEX.NS,0.03680859172635168,-2.5387047707751584,0.7862710170364327,39.71710125353539,7.791386582170155,long,2024-09-18,0.2591357203960917,-3.035346305167286,207.9600067138672,228.07000732421875,183.4499969482422,185.91000366210938,1,1,-17.649993896484375,0.8718,positive,Financial Services,210455.97542572021
2024-09-09,HAVELLS.NS,SIEMENS.NS,0.030897063303203093,2.619686732609113,0.14651308347713932,787.2098492816199,55.09084106203626,short,2024-09-10,0.05617334352542381,3.041830722764293,6558.25,6582.89990234375,1892.4000244140625,1922.449951171875,1,1,-5.4000244140625,0.8156,positive,Industrials,210450.57540130615
2024-09-09,PIDILITIND.NS,JINDALSTEL.NS,0.011895319174222754,2.7803537297058023,1.7622968062906128,1337.0306145158097,97.15995338744192,short,2024-09-17,0.006478114059164894,0.6445569054962764,945.7999877929688,1052.75,3273.949951171875,3269.10009765625,1,2,116.64971923828125,0.8993,positive,Basic Materials,210567.22512054443
2024-09-13,RBLBANK.NS,INDUSINDBK.NS,0.013000017879469895,-2.5283621615817227,0.22240149263681047,-80.6106945799587,12.172393979529845,long,2024-09-19,0.044595131515040944,-3.0865276552998693,1464.050048828125,1484.75,214.22000122070312,209.50999450683594,1,1,-25.409957885742188,0.7545,positive,Financial Services,210541.8151626587
2024-09-16,NTPC.NS,GAIL.NS,0.01288920491576233,2.572868928936235,1.42367513316001,71.90080973389469,11.30257324012703,short,2024-09-19,0.03268685873643485,4.376957486075336,217.8300018310547,210.9199981689453,411.1000061035156,423.95001220703125,1,1,-19.760009765625,0.9609,positive,Utilities,210522.05515289307
2024-09-16,NAUKRI.NS,INDUSTOWER.NS,0.0439950906980853,2.5310199102396367,2.145138938830901,514.1009611988013,58.09435109908596,short,2024-09-19,0.04804353285559148,3.78469744941768,428.70001220703125,389.79998779296875,1580.760009765625,1580.4200439453125,1,2,-38.2200927734375,0.8617,positive,Communication Services,210483.83506011963
2024-09-19,SAIL.NS,HINDCOPPER.NS,0.005669344339152781,-2.673175509806655,0.31936472468191246,40.12348373669488,6.392992894454206,long,2024-10-04,0.010080778498867167,-0.8522787632396183,324.1000061035156,330.3500061035156,126.54000091552734,139.00999450683594,1,1,6.219993591308594,0.941,positive,Basic Materials,210490.05505371094
2024-09-19,BHARTIARTL.NS,INDUSTOWER.NS,0.045120162659633485,3.961539768447179,2.248619374908321,565.8722436659984,56.15642907374961,short,2024-09-20,0.2585347844071907,4.714014788357774,389.79998779296875,388.25,1664.8499755859375,1711.75,1,2,-95.35003662109375,0.8948,positive,Communication Services,210394.70501708984
2024-09-20,POWERGRID.NS,GAIL.NS,0.017140834209552498,2.514250953712896,1.3019372680707841,40.181060044033174,9.724538619202669,short,2024-09-27,0.060193599965005104,0.45485721809605484,212.16000366210938,236.97999572753906,340.8500061035156,354.25,1,1,11.419998168945312,0.9657,positive,Utilities,210406.1250152588
2024-09-20,ICICIBANK.NS,MANAPPURAM.NS,0.04113781547149276,3.5339892958209678,3.8862898096942677,381.0820992358332,44.93874348512758,short,2024-09-25,0.17803115760354232,3.263988689084073,205.47999572753906,201.9199981689453,1338.449951171875,1323.8499755859375,1,4,54.83990478515625,0.8041,positive,Financial Services,210460.96492004395
2024-09-23,KOTAKBANK.NS,BAJFINANCE.NS,0.02626011857683567,2.5312018330042796,0.45379730309651656,1446.2275907853245,56.814420882989964,short,2024-09-30,0.021191989440205814,0.9104900219122231,759.510009765625,770.2999877929688,1934.699951171875,1853.949951171875,1,1,91.53997802734375,0.8779,positive,Financial Services,210552.5048980713
2024-09-24,ESCORTS.NS,POLYCAB.NS,0.04371878699161257,2.7189386329695897,0.5021542542978569,528.5208931281895,175.64259053767879,short,2024-10-01,0.028558389945848323,-0.1293144703142288,6657.75,7326.5498046875,4349.2998046875,4209.2001953125,1,1,808.8994140625,0.8387,positive,Industrials,211361.4043121338
2024-09-26,NESTLEIND.NS,TATACONSUM.NS,0.012868364303807433,2.7135508775211847,0.6114227710633422,1832.6549287575265,66.6706274236334,short,2024-10-07,0.004656500680863468,0.825870047612703,1213.449951171875,1111.4000244140625,2755.5,2573.85009765625,1,1,79.5999755859375,0.7876,positive,Consumer Defensive,211441.00428771973
2024-09-30,JSWSTEEL.NS,VEDL.NS,0.02379508979187245,2.5913019732673788,0.6072837624384952,649.4549705373202,26.73213827067116,short,2024-10-22,0.16220158742869867,0.8840690981770705,512.6500244140625,460.75,1030.050048828125,963.6500244140625,1,1,14.5,0.9131,positive,Basic Materials,211455.50428771973
2024-10-03,JSWSTEEL.NS,HINDALCO.NS,0.012898723309446197,2.8479999585718865,0.779562904429849,394.7292249339944,21.755380858842997,short,2024-10-16,0.02112696000599651,0.7312292048695043,747.0999755859375,733.0999755859375,1039.0999755859375,989.3499755859375,1,1,35.75,0.847,positive,Basic Materials,211491.25428771973
2024-10-03,PETRONET.NS,ONGC.NS,0.04210187546249329,2.5671591350013365,1.0987640583031157,0.2336692163947216,16.875585383543516,short,2025-01-07,0.45553130466450986,0.9879876690724859,292.04998779296875,263.489990234375,364.45001220703125,330.45001220703125,1,1,5.44000244140625,0.8983,positive,Energy,211496.69429016113
2024-10-04,PIDILITIND.NS,JSWSTEEL.NS,0.034014977941099984,-2.7164625048703352,3.8214877485678054,-428.79524419870717,115.17466797137729,long,2024-10-17,0.06371985429012851,-0.9578283892521233,1033.75,979.5,3208.800048828125,3154.449951171875,1,4,-163.150390625,0.7601,positive,Basic Materials,211333.54389953613
2024-10-09,VOLTAS.NS,TRENT.NS,0.043470848730983315,-2.895855192329703,0.19738016863460356,391.08861050624125,78.46431455766097,long,2024-10-16,0.03601477356320348,-0.3674901429866608,8220.849609375,7805.7998046875,1786.5,1881.300048828125,1,1,509.849853515625,0.9604,positive,Consumer Cyclical,211843.39375305176
2024-10-09,PAGEIND.NS,JUBLFOOD.NS,0.00017279385677977137,2.9583925330128733,33.11693878572909,20274.39032715436,954.5149234234823,short,2024-10-10,0.0006000347270407321,3.3000563148273283,629.2000122070312,623.7999877929688,43935.3984375,44165.05078125,1,33,-7583.9273681640625,0.9021,positive,Consumer Cyclical,204259.4663848877
2024-10-11,PAGEIND.NS,JUBLFOOD.NS,0.0011459645142970765,4.220433033408463,33.56103628793248,20055.868790004053,990.6316849974307,short,2024-10-14,0.006469052413840974,4.6959321998381,629.7000122070312,618.3499755859375,45370.1484375,45648.5,1,34,-9475.303161621094,0.9021,positive,Consumer Cyclical,194784.1632232666
2024-10-15,PAGEIND.NS,JUBLFOOD.NS,0.021577273183589856,4.781152352438502,34.19813760164732,19739.61407391112,1064.4992218175923,short,2024-10-16,0.0450942363083867,4.990627072486638,626.5999755859375,622.0999755859375,46257.69921875,46593.1484375,1,34,-11409.7734375,0.9021,positive,Consumer Cyclical,183374.3897857666
2024-10-15,RELIANCE.NS,IOC.NS,0.008633947939448864,-2.9764901056794724,4.11517621811416,770.8594036128134,39.609031839633026,long,2024-10-25,0.008490058480285894,-0.9845471789993527,167.92999267578125,146.30999755859375,1344.0250244140625,1327.8499755859375,1,4,-43.0802001953125,0.8597,positive,Energy,183331.3095855713
2024-10-17,BAJAJ-AUTO.NS,VOLTAS.NS,0.02422042799303497,-2.6409313916804598,5.529933798055804,1489.139320546195,573.6254795982303,long,2024-11-01,0.040464489077479814,-0.9920652848872754,1834.5999755859375,1642.8499755859375,10119.4501953125,9875.9501953125,1,6,-1269.25,0.9022,positive,Consumer Cyclical,182062.0595855713
2024-10-18,PAGEIND.NS,JUBLFOOD.NS,0.04418489617069318,3.6246974924781514,35.23758652215511,19223.045280445018,1192.9579198488382,short,2024-11-07,0.0559766080125885,3.236210408529765,625.0,596.3499755859375,45570.6484375,45064.1015625,1,35,17700.490600585938,0.9021,positive,Consumer Cyclical,199762.55018615723
2024-10-22,INDUSINDBK.NS,MUTHOOTFIN.NS,0.04483368930226792,-2.5929740598191406,-0.1418163320535692,1703.4850425103598,61.00908103458325,long,2024-10-25,0.03710610356403246,-6.149413516230274,1910.5,1923.550048828125,1274.3499755859375,1041.5999755859375,1,1,-245.800048828125,-0.7933,negative,Financial Services,199516.7501373291
2024-10-23,IDFCFIRSTB.NS,FEDERALBNK.NS,0.006060292078010726,-2.5048777685801107,-0.20272069648593322,113.85445534231046,3.599777815937085,long,2024-10-30,0.0036076053203665183,-0.9509906536811363,188.72000122070312,203.24000549316406,66.58000183105469,68.79000091552734,1,1,-12.310005187988281,-0.7719,negative,Financial Services,199504.4401321411
2024-10-24,NESTLEIND.NS,TATACONSUM.NS,0.01190289351214454,-3.109473398167092,0.48462063307429687,1980.7050182435135,65.91320310482108,long,2024-12-13,0.05016388281102687,-0.7735567929333784,996.4500122070312,929.7000122070312,2258.64990234375,2253.5,1,1,61.60009765625,0.7876,positive,Consumer Defensive,199566.04022979736
2024-10-25,IDFCFIRSTB.NS,ICICIBANK.NS,0.0031117586646593268,-2.6195900483946977,-0.03916222663109778,123.18900721912881,3.2534830068384273,long,2024-10-30,0.0017526943759232202,-0.869687194388043,1255.449951171875,1312.1500244140625,65.5,68.79000091552734,1,1,-53.410072326660156,-0.8111,negative,Financial Services,199512.6301574707
2024-10-25,IDFCFIRSTB.NS,MUTHOOTFIN.NS,0.02176306843060189,-2.6728731074499437,-0.017199482485786774,107.89036410383191,3.4817585251388765,long,2024-11-13,0.26015837012101184,-3.3664583478895937,1923.550048828125,1770.300048828125,65.5,63.619998931884766,1,1,151.36999893188477,-0.8514,negative,Financial Services,199664.0001564026
