Entry_Date,Stock_Y,Stock_X,ADF_PValue_Entry,ZScore_Entry,Beta,Intercept,StdErr_Residual,Position,Exit_Date,ADF_PValue_Exit,ZScore_Exit,Entry_Open_Price_X,Exit_Open_Price_X,Entry_Open_Price_Y,Exit_Open_Price_Y,Lot_Size_X,Lot_Size_Y,Trade_PnL,Returns
13-01-2025,DLF.NS,CUMMINSIND.NS,0.00417802,-3.065822129,0.019633884,777.088277,40.02297117,long,24-01-2025,0.073838362,-3.115957857,2873.35,2804.05,710.8,695.25,1,1,53.75,0.015
07-04-2025,DLF.NS,POWERGRID.NS,0.028439352,-2.945059692,1.760226592,260.4393839,54.93911089,long,11-04-2025,0.231492803,-3.090752912,289.4,304.1,608.05,623.6,1,2,16.4,0.0183
13-01-2025,DLF.NS,BOSCHLTD.NS,0.004086425,-3.228071257,0.00272792,755.3926601,39.99383165,long,24-01-2025,0.072595849,-3.23951361,30979.75,30356.5,710.8,695.25,1,1,607.7,0.0192
13-01-2025,DLF.NS,BAJAJ-AUTO.NS,0.002637361,-3.13757599,0.010577228,743.5083793,39.40394936,long,24-01-2025,0.055482396,-3.1600893,8596.25,8401.5,710.8,695.25,1,1,179.2,0.0193
28-10-2024,DLF.NS,INTELLECT.NS,0.0189836,2.715696079,0.644359303,206.8616264,49.99278385,short,13-11-2024,0.01991392,0.847990181,745.35,717.05,822.9,748.55,1,1,46.05,0.0294
13-01-2025,DLF.NS,HINDCOPPER.NS,0.002215655,-2.522412196,0.397315938,720.698426,38.47495333,long,06-02-2025,0.034720715,-0.999673126,219.35,240.68,710.8,764.05,1,1,31.92,0.0343
13-01-2025,DLF.NS,COALINDIA.NS,0.002269946,-2.56194742,0.357701422,679.2333802,38.34709306,long,04-02-2025,0.035223274,-0.977086951,362.9,376.55,710.8,762.2,1,1,37.75,0.0352
13-01-2025,DLF.NS,BPCL.NS,0.003936311,-2.827005851,0.703358276,625.7900252,35.9358929,long,01-02-2025,0.034349158,-0.70658876,265.3,255.65,710.8,760.65,1,1,59.5,0.061
13-01-2025,DLF.NS,TATAMOTORS.NS,0.000940942,-2.644070776,0.192412596,662.821944,36.50576102,long,30-01-2025,0.007562993,-0.888917816,751,696.85,710.8,750.05,1,1,93.4,0.0639
02-12-2024,DLF.NS,IOC.NS,0.010202673,2.569624935,2.985672773,349.1018509,34.6432993,short,30-12-2024,0.005470449,0.907275694,137.65,134.61,849.1,820.7,1,3,82.16,0.0833
13-01-2025,DLF.NS,OFSS.NS,0.003315943,-3.270148924,0.002292054,820.3953767,41.11646169,long,24-01-2025,0.04940227,-3.287492968,10846.85,9805.65,710.8,695.25,1,1,1025.65,0.0887
13-01-2025,DLF.NS,HEROMOTOCO.NS,0.002057739,-2.917626164,0.013843887,773.7269362,40.75463143,long,19-03-2025,0.103485861,-0.701982762,4043.65,3537,710.8,697.55,1,1,493.4,0.1038
27-01-2025,DLF.NS,INTELLECT.NS,0.048230417,-2.992738399,0.193964576,656.7466416,40.07937982,long,19-03-2025,0.054313072,-0.818077386,861.5,680.8,703.9,697.55,1,1,174.35,0.1114
16-04-2025,DLF.NS,POWERGRID.NS,0.046298016,-2.501251897,2.00449695,177.556236,53.64560791,long,15-05-2025,0.031858924,-0.913298459,305.75,299.65,656.25,709.05,1,2,111.7,0.1161
24-01-2025,DLF.NS,IOC.NS,0.015611462,-2.555367476,1.704758814,566.6406572,35.23681588,long,29-01-2025,0.009542786,-0.787665512,128.26,123.64,695.25,745.4,1,2,104.92,0.1274
13-01-2025,DLF.NS,NMDC.NS,0.002141469,-2.552768067,1.729688791,709.0033201,39.95061718,long,04-02-2025,0.036752825,-0.999948161,60,63.99,710.8,762.2,1,2,98.81,0.1282
07-04-2025,DLF.NS,GAIL.NS,0.003878921,-2.694171312,2.382751072,329.6566023,46.16002879,long,15-05-2025,0.118833985,-0.837534243,169.03,185.02,608.05,709.05,1,2,186.01,0.2394
06-06-2025,DRREDDY.NS,PETRONET.NS,0.003042901,3.12602703,3.024281159,275.3112533,38.48652373,short,10-06-2025,0.002582296,3.548910883,305.95,308.05,1320.9,1348.8,1,3,-81.6,-0.0502
12-07-2024,DRREDDY.NS,LICI.NS,0.047944424,2.551534362,0.344296966,884.3696635,38.20244822,short,13-08-2024,0.273655132,3.158533147,1051.55,1028.6,1343.89,1389.68,1,1,-68.74,-0.0287
19-12-2024,DRREDDY.NS,ONGC.NS,0.009602914,3.317103335,2.014515276,706.7473093,39.68587085,short,20-12-2024,0.039742744,3.898983259,241.85,237.1,1325.6,1343.65,1,2,-40.85,-0.0261
19-12-2024,DRREDDY.NS,MGL.NS,0.007007624,3.43936432,0.280123212,837.7776312,39.24130183,short,20-12-2024,0.034750139,4.101259386,1259.65,1215.3,1325.6,1343.65,1,1,-62.4,-0.0241
12-07-2024,DRREDDY.NS,IOC.NS,0.021534192,3.113532561,1.642759452,949.206208,38.63048689,short,15-07-2024,0.200136558,3.335873232,167.04,169.7,1343.89,1358.95,1,2,-27.46,-0.0182
25-11-2024,DRREDDY.NS,GRANULES.NS,0.018474567,-2.605565532,0.774303385,870.2901792,40.77935533,long,28-11-2024,0.084713846,-3.022665983,575.05,583.65,1209.3,1191.95,1,1,-25.95,-0.0145
22-11-2024,DRREDDY.NS,TCS.NS,0.000219479,-2.555330672,0.27702879,138.9241567,39.27109459,long,25-11-2024,0.000458073,-3.129631671,4244.6,4315.1,1214.45,1209.3,1,1,-75.65,-0.0139
04-09-2024,DRREDDY.NS,ICICIGI.NS,0.000380112,-2.822800224,0.379617354,598.2840204,33.74267796,long,05-09-2024,0.001610145,-3.340065264,2250.7,2255.45,1357.44,1339.15,1,1,-23.04,-0.0064
15-07-2024,DRREDDY.NS,ADANIPORTS.NS,0.042121552,2.552712808,0.215646958,934.2980794,40.05498665,short,10-09-2024,0.077663344,0.891765872,1495.05,1453.4,1358.95,1330.08,1,1,-12.78,-0.0045
22-07-2024,DRREDDY.NS,CIPLA.NS,0.042830777,3.013176356,0.44058564,589.8996424,35.77879144,short,23-07-2024,0.085898093,3.354218102,1490,1497.9,1354.18,1373,1,1,-10.92,-0.0038
12-07-2024,DRREDDY.NS,CIPLA.NS,0.020477822,2.757564228,0.424936616,608.7453255,33.58734386,short,15-07-2024,0.042165999,3.067686289,1512.05,1517.2,1343.89,1358.95,1,1,-9.91,-0.0035
12-07-2024,DRREDDY.NS,SUNPHARMA.NS,0.02372351,2.897710495,0.318161046,744.0888361,33.80798249,short,15-07-2024,0.064907434,3.197852323,1577.3,1586.2,1343.89,1358.95,1,1,-6.16,-0.0021
22-07-2024,DRREDDY.NS,SUNPHARMA.NS,0.046953322,2.835499908,0.323779221,739.1715644,35.64011799,short,23-07-2024,0.076678377,3.16959578,1587.35,1601.6,1354.18,1373,1,1,-4.57,-0.0016
26-11-2024,DRREDDY.NS,TCS.NS,0.001485377,-3.320285349,0.275230432,145.0699806,40.48312031,long,27-11-2024,0.002786508,-3.295019885,4352.7,4332.55,1208.65,1199.9,1,1,11.4,0.002
06-09-2024,DRREDDY.NS,ICICIGI.NS,0.00692634,-3.441887539,0.372916293,607.564798,34.15553376,long,09-09-2024,0.010872758,-3.032576365,2261.7,2232.4,1333.43,1331.18,1,1,27.05,0.0075
19-09-2024,DRREDDY.NS,MGL.NS,0.000418791,-2.722626282,0.329442205,758.8331778,32.79456771,long,01-10-2024,0.000539521,-0.959254583,1915.25,1915.2,1300.51,1349.82,1,1,49.36,0.0153
28-11-2024,DRREDDY.NS,TCS.NS,0.003976762,-2.822839976,0.270032455,164.8770346,42.22266466,long,19-12-2024,0.037290972,0.400744144,4244.9,4271.9,1191.95,1325.6,1,1,106.65,0.0196
19-09-2024,DRREDDY.NS,ICICIGI.NS,0.010637149,-3.062232893,0.352316434,637.4438729,36.58442111,long,30-09-2024,0.017018943,-0.994004132,2200,2174.4,1300.51,1350.32,1,1,75.41,0.0215
08-08-2024,DRREDDY.NS,TCS.NS,0.009275085,2.58605596,0.241677325,276.7213502,39.64647698,short,14-08-2024,0.005767525,0.945400552,4172.55,4295.25,1387.66,1360.21,1,1,150.15,0.027
05-09-2024,DRREDDY.NS,LUPIN.NS,0.003024325,-2.731164754,0.291389622,766.5321349,34.68212945,long,26-09-2024,0.02588934,-0.906745156,2290.2,2188.15,1339.15,1348.88,1,1,111.78,0.0308
28-10-2024,DRREDDY.NS,MGL.NS,0.000962394,2.505332331,0.311404654,782.729072,35.09130244,short,30-10-2024,0.001078456,0.490002061,1415.7,1441.9,1311.5,1249.85,1,1,87.85,0.0322
27-12-2024,DRREDDY.NS,RECLTD.NS,0.046948637,2.558002423,0.854612308,818.3974374,53.70576907,short,16-01-2025,0.14164388,0.970209121,507.45,485.15,1389.45,1302.75,1,1,64.4,0.034
27-12-2024,DRREDDY.NS,ICICIGI.NS,0.030269768,2.798764981,0.271444087,772.9374908,42.55618343,short,15-01-2025,0.058982865,0.961403342,1832.45,1894.55,1389.45,1337.2,1,1,114.35,0.0355
02-08-2024,DRREDDY.NS,OFSS.NS,0.012903233,2.674563478,0.027518951,1009.698013,36.35025335,short,16-08-2024,0.025152392,0.970869766,10389.6,10898.45,1392.83,1358.72,1,1,542.96,0.0461
23-07-2024,DRREDDY.NS,LUPIN.NS,0.04969622,2.666602812,0.243149003,837.6203938,36.64265262,short,08-08-2024,0.043275589,0.888805183,1800,2050.8,1373,1387.66,1,1,236.14,0.0744
28-01-2025,EICHERMOT.NS,VEDL.NS,0.020948379,2.671820147,5.01292745,2528.845752,166.293165,short,01-02-2025,0.019842423,3.709913759,425.35,439.9,5105.4,5390.15,1,5,-1409.2,-0.2548
06-01-2025,EICHERMOT.NS,BEL.NS,0.018076239,3.177753671,8.271435141,2362.501221,174.2782982,short,01-02-2025,0.030737115,3.116571552,282.15,281.8,5250.1,5390.15,1,8,-1120.75,-0.2026
16-04-2025,EICHERMOT.NS,MANAPPURAM.NS,0.010896678,2.790083837,4.155235725,4070.015617,216.1203106,short,21-04-2025,0.023695359,3.457749724,226.82,233.34,5615.5,5810.5,1,4,-773.48,-0.1324
16-04-2025,EICHERMOT.NS,LAURUSLABS.NS,0.000364642,2.628117852,2.457076121,3634.183158,167.7914716,short,21-04-2025,0.001509406,3.533342993,626.9,640.35,5615.5,5810.5,1,2,-376.55,-0.0603
15-04-2025,EICHERMOT.NS,BEL.NS,0.02451508,2.867275438,3.294767821,3928.69145,220.6398424,short,16-04-2025,0.124159632,3.24939863,293.7,293.6,5529,5615.5,1,3,-259.6,-0.0446
24-03-2025,EICHERMOT.NS,GRANULES.NS,0.011166774,2.58395668,1.750421319,3852.270529,261.8761633,short,15-04-2025,0.026575471,3.154245603,511.45,464.4,5424.2,5529,1,2,-256.65,-0.0432
25-03-2025,EICHERMOT.NS,TRENT.NS,0.040467865,2.685173613,0.106216506,4171.936164,263.8845983,short,15-04-2025,0.029260909,3.039592507,5185.05,4877,5431.25,5529,1,1,-405.8,-0.0382
24-03-2025,EICHERMOT.NS,OBEROIRLTY.NS,0.035062341,2.672080205,0.594822871,3720.22709,264.8180343,short,16-04-2025,0.058032944,3.320608064,1675.05,1641.4,5424.2,5615.5,1,1,-224.95,-0.0317
15-04-2025,EICHERMOT.NS,IEX.NS,0.022502015,2.804232473,2.44171005,4431.649572,231.0975932,short,16-04-2025,0.049718589,3.155587599,184.01,186.61,5529,5615.5,1,2,-170.4,-0.0298
24-03-2025,EICHERMOT.NS,NAUKRI.NS,0.025973559,2.712852182,0.936325523,3444.48827,239.5893408,short,15-04-2025,0.028464144,3.206449672,1420.17,1347.1,5424.2,5529,1,1,-177.87,-0.026
08-04-2025,EICHERMOT.NS,M&M.NS,0.018900165,2.554780389,0.515662412,3417.215777,200.7150698,short,15-04-2025,0.058808263,3.600340818,2523.65,2646,5231.35,5529,1,1,-175.3,-0.0226
03-04-2025,EICHERMOT.NS,PERSISTENT.NS,0.010229168,2.670233905,0.157959741,4033.070691,220.5510415,short,15-04-2025,0.014994694,3.502061404,4793.35,4716,5379.15,5529,1,1,-227.2,-0.0223
17-04-2025,EICHERMOT.NS,ZEEL.NS,0.001749539,3.535944881,-7.193726401,5804.368404,196.9212236,short,21-04-2025,0.002267264,4.294430754,114.29,118.75,5678.5,5810.5,1,1,-127.54,-0.022
15-04-2025,EICHERMOT.NS,LUPIN.NS,0.015647642,3.111434561,0.472487827,3930.742778,208.0177771,short,16-04-2025,0.042934877,3.681064869,2012.8,1934.2,5529,5615.5,1,1,-165.1,-0.0219
17-04-2025,EICHERMOT.NS,NTPC.NS,0.024108861,3.53253926,-1.818731225,5544.808279,225.2515338,short,21-04-2025,0.032924701,4.062615411,364,364.55,5678.5,5810.5,1,1,-131.45,-0.0218
02-01-2025,EICHERMOT.NS,INDIGO.NS,0.00934176,2.596418432,0.636784221,1966.704558,174.0196931,short,06-01-2025,0.0196426,3.155765108,4537.75,4266.95,5308.1,5250.1,1,1,-212.8,-0.0216
15-04-2025,EICHERMOT.NS,CUMMINSIND.NS,0.000656719,2.543863699,-0.204550985,5562.519668,221.6755493,short,17-04-2025,0.00248413,3.154495894,2920.7,2891.2,5529,5678.5,1,1,-179,-0.0212
17-04-2025,EICHERMOT.NS,NATIONALUM.NS,0.04175039,3.275596449,-0.877102572,5048.431272,233.2915399,short,21-04-2025,0.041172454,3.778954015,152.89,161.41,5678.5,5810.5,1,1,-123.48,-0.0212
17-04-2025,EICHERMOT.NS,BPCL.NS,0.015254843,3.593027781,-2.74186326,5707.940237,219.47915,short,21-04-2025,0.01843433,4.208146991,298.35,304.05,5678.5,5810.5,1,1,-126.3,-0.0211
15-04-2025,EICHERMOT.NS,SHRIRAMFIN.NS,0.016571353,2.518020568,1.312146284,4094.537291,219.4979712,short,17-04-2025,0.072685027,3.056285892,672,691.75,5529,5678.5,1,1,-129.75,-0.0209
17-04-2025,EICHERMOT.NS,PETRONET.NS,0.033802111,3.342534261,-1.376292342,5322.850645,231.5528782,short,21-04-2025,0.0377575,3.914699919,303.95,313.6,5678.5,5810.5,1,1,-122.35,-0.0205
08-01-2025,EICHERMOT.NS,INDIGO.NS,0.015797265,2.606738074,0.656333288,1891.837372,181.8256959,short,03-02-2025,0.12442327,3.089547971,4262.15,4393.7,5163.2,5485.25,1,1,-190.5,-0.0202
17-04-2025,EICHERMOT.NS,POWERGRID.NS,0.029360613,3.456060008,-1.639724782,5389.396517,230.2559673,short,21-04-2025,0.032140807,4.062467229,309,320,5678.5,5810.5,1,1,-121,-0.0202
24-03-2025,EICHERMOT.NS,OFSS.NS,0.036095436,2.584215479,0.049958068,4289.806293,285.0653272,short,16-04-2025,0.036291978,3.202887193,7961.15,7882.5,5424.2,5615.5,1,1,-269.95,-0.0202
16-04-2025,EICHERMOT.NS,INDHOTEL.NS,0.005477358,2.851385594,1.528959929,3803.015102,184.1295018,short,17-04-2025,0.013308921,3.169217803,842.05,841.2,5615.5,5678.5,1,2,-126.85,-0.0196
11-04-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.00000856,2.774473463,0.878401097,3138.740872,158.7414776,short,15-04-2025,0.000126155,3.737634607,2017,2051,5350.9,5529,1,1,-144.1,-0.0196
21-03-2025,EICHERMOT.NS,M&M.NS,0.016234654,2.598194305,0.693239921,2884.894397,184.2439022,short,24-03-2025,0.031300869,3.316278059,2801.85,2774.7,5305.95,5424.2,1,1,-145.4,-0.0179
15-04-2025,EICHERMOT.NS,GLENMARK.NS,0.024843036,3.207088653,0.431553426,4242.030835,216.010007,short,16-04-2025,0.06438701,3.605704893,1376.9,1356.8,5529,5615.5,1,1,-106.6,-0.0154
15-04-2025,EICHERMOT.NS,NATIONALUM.NS,0.01237354,2.794922951,-0.153935094,4894.371245,235.4045598,short,16-04-2025,0.025945362,3.097959463,151.42,151.22,5529,5615.5,1,1,-86.7,-0.0153
15-04-2025,EICHERMOT.NS,NTPC.NS,0.004288277,2.88302939,-1.739931422,5504.247097,227.3573923,short,16-04-2025,0.011511051,3.250043789,362.5,359.3,5529,5615.5,1,1,-89.7,-0.0152
15-04-2025,EICHERMOT.NS,POWERGRID.NS,0.006263329,2.805807299,-1.259465063,5258.440665,233.1341161,short,16-04-2025,0.014541392,3.192291112,304.55,305.75,5529,5615.5,1,1,-85.3,-0.0146
15-04-2025,EICHERMOT.NS,ZEEL.NS,0.000216161,2.575706517,-7.255782943,5803.189331,197.643797,short,16-04-2025,0.000498557,3.197226965,107.95,112.62,5529,5615.5,1,1,-81.83,-0.0145
15-04-2025,EICHERMOT.NS,BPCL.NS,0.001989765,2.887288117,-2.644093135,5666.699839,221.9110591,short,16-04-2025,0.00508921,3.345665721,294.4,298.75,5529,5615.5,1,1,-82.15,-0.0141
15-04-2025,EICHERMOT.NS,PETRONET.NS,0.007883341,2.746233703,-0.699809748,5091.340005,234.7574105,short,16-04-2025,0.01712395,3.105349005,295.85,300.45,5529,5615.5,1,1,-81.9,-0.0141
15-04-2025,EICHERMOT.NS,INDUSTOWER.NS,0.014408827,2.816324682,0.126469491,4817.956871,235.3875651,short,16-04-2025,0.03590381,3.194230531,380.45,386.1,5529,5615.5,1,1,-80.85,-0.0137
15-04-2025,EICHERMOT.NS,SUNPHARMA.NS,0.014694048,3.000894399,0.572992518,3885.224208,222.2082687,short,16-04-2025,0.039228539,3.416905472,1705,1693.1,5529,5615.5,1,1,-98.4,-0.0136
15-04-2025,EICHERMOT.NS,HINDPETRO.NS,0.020387412,2.805670771,0.798518536,4570.297062,233.8066759,short,16-04-2025,0.049208227,3.149348503,379.1,390.05,5529,5615.5,1,1,-75.55,-0.0128
15-04-2025,EICHERMOT.NS,TORNTPHARM.NS,0.014913854,2.984379163,0.38316109,3666.650025,210.389338,short,16-04-2025,0.035876924,3.377725676,3221.8,3222.7,5529,5615.5,1,1,-85.6,-0.0098
13-02-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.007878521,-3.12719882,1.446395023,2034.82871,181.2750944,long,14-02-2025,0.026036932,-3.154926245,2317.8,2254.9,4820.4,4703.35,1,1,-54.15,-0.0076
15-04-2025,EICHERMOT.NS,TVSMOTOR.NS,0.029751901,2.752876556,0.351022967,4007.992701,222.7075506,short,16-04-2025,0.070826313,3.101406072,2586.5,2614.2,5529,5615.5,1,1,-58.8,-0.0072
15-04-2025,EICHERMOT.NS,DIVISLAB.NS,0.007202571,2.976191154,0.182218416,3911.150782,192.5003078,short,16-04-2025,0.020000548,3.393736453,5734.5,5754,5529,5615.5,1,1,-67,-0.0059
02-01-2025,EICHERMOT.NS,POWERGRID.NS,0.009960974,3.518383132,11.57276359,953.760078,200.99677,short,03-01-2025,0.171269216,3.408908422,315.15,316.05,5308.1,5310.75,1,12,-30.9,-0.0055
02-01-2025,EICHERMOT.NS,BEL.NS,0.004488257,2.943277773,8.162480171,2388.352572,168.9013231,short,03-01-2025,0.015727528,3.130681787,296.8,291.95,5308.1,5310.75,1,8,-26.05,-0.0046
16-04-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.00051394,4.101397497,0.85249947,3198.178829,156.9039739,short,17-04-2025,0.002117243,4.233443191,2080.7,2111.6,5615.5,5678.5,1,1,-32.1,-0.0042
02-01-2025,EICHERMOT.NS,VEDL.NS,0.00050286,4.104536289,4.761340752,2609.579013,135.7298467,short,03-01-2025,0.005314072,3.692277547,449.75,458.25,5308.1,5310.75,1,5,-4.75,-0.0008
25-04-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.006872212,3.178367052,0.867495336,3192.48305,178.4487898,short,28-04-2025,0.011519257,3.179128242,2093.2,2133.4,5575.5,5622,1,1,-6.3,-0.0008
21-04-2025,EICHERMOT.NS,BHARTIARTL.NS,0.005704685,3.095202834,1.133570748,3122.393095,178.7087183,short,22-04-2025,0.012797508,3.037691319,1883.4,1852.2,5810.5,5784,1,1,-4.7,-0.0006
21-04-2025,EICHERMOT.NS,CUMMINSIND.NS,0.002445385,3.742414087,-0.256699942,5757.560051,214.0643999,short,22-04-2025,0.002416941,3.501172129,2914.6,2896.5,5810.5,5784,1,1,8.4,0.001
25-03-2025,EICHERMOT.NS,M&M.NS,0.044837389,3.433914365,0.66903999,2958.937556,186.9059516,short,26-03-2025,0.060899382,3.210072336,2736,2742.25,5431.25,5403.3,1,1,34.2,0.0042
23-04-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.006179215,3.803887686,0.863859292,3192.122089,172.1440792,short,24-04-2025,0.009568586,3.402930116,2191.4,2150.5,5740,5650.5,1,1,48.6,0.0061
24-04-2025,EICHERMOT.NS,BPCL.NS,0.034487324,3.224490655,-2.831644158,5758.925343,231.581131,short,28-04-2025,0.022048992,3.121926186,302,310,5650.5,5622,1,1,36.5,0.0061
22-04-2025,EICHERMOT.NS,BPCL.NS,0.032280413,4.001724475,-2.79352922,5735.313011,225.8492072,short,23-04-2025,0.058947321,3.646636221,306.1,300.45,5784,5740,1,1,38.35,0.0063
16-04-2025,EICHERMOT.NS,PERSISTENT.NS,0.043658694,3.895212015,0.124690894,4236.302619,203.4457625,short,17-04-2025,0.096331652,4.027091277,4705.5,4836,5615.5,5678.5,1,1,67.5,0.0065
22-04-2025,EICHERMOT.NS,ZEEL.NS,0.005483626,3.91254169,-7.209868028,5816.236496,204.654573,short,23-04-2025,0.010275217,3.5666656,115.53,114.59,5784,5740,1,1,43.06,0.0073
21-04-2025,EICHERMOT.NS,BOSCHLTD.NS,0.012389498,3.703860796,-0.02224199,5597.461356,224.4592937,short,22-04-2025,0.015255163,3.507644253,27800,28020,5810.5,5784,1,1,246.5,0.0073
21-04-2025,EICHERMOT.NS,INDHOTEL.NS,0.01628376,3.869371871,1.556180904,3792.317662,185.3368806,short,22-04-2025,0.033435312,3.631424752,836.05,833.9,5810.5,5784,1,2,50.85,0.0077
15-04-2025,EICHERMOT.NS,BOSCHLTD.NS,0.003317636,2.516482324,-0.017535471,5429.381054,228.3564073,short,17-04-2025,0.011742092,3.151136653,27090,27505,5529,5678.5,1,1,265.5,0.0081
17-04-2025,EICHERMOT.NS,DIVISLAB.NS,0.04547029,3.757335026,0.176297228,3950.891702,195.162776,short,21-04-2025,0.074114334,4.106986495,5640,5891.5,5678.5,5810.5,1,1,119.5,0.0106
25-04-2025,EICHERMOT.NS,OFSS.NS,0.048791384,2.618113877,-0.019436748,5097.942929,246.280675,short,28-05-2025,0.015745155,0.944719965,8604,8516,5575.5,5326.5,1,1,161,0.0114
21-04-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.000745358,4.442029313,0.847020032,3217.361011,163.5841443,short,22-04-2025,0.005655546,3.763968578,2203.6,2272.7,5810.5,5784,1,1,95.6,0.0119
21-04-2025,EICHERMOT.NS,INDIGO.NS,0.014299902,2.651092082,0.376609007,3218.322639,196.9550433,short,02-05-2025,0.021222358,0.76569666,5496.5,5321.5,5810.5,5440,1,1,195.5,0.0173
23-04-2025,EICHERMOT.NS,CUMMINSIND.NS,0.005171788,3.312698668,-0.290886673,5885.796378,216.4230588,short,08-05-2025,0.000858077,0.910439602,2965.9,2770.7,5740,5372.5,1,1,172.3,0.0198
11-09-2024,EICHERMOT.NS,INDIGO.NS,0.021313128,-2.705958355,0.673211637,1838.880823,151.9746828,long,20-09-2024,0.015292405,-0.861372298,4900.4,4903.65,4726.65,4963.15,1,1,233.25,0.0242
05-11-2024,EICHERMOT.NS,INDIGO.NS,0.022602543,2.537250026,0.603032391,2090.394988,170.6353554,short,13-11-2024,0.020570395,0.943000595,3940.85,3848.8,4899.8,4588.7,1,1,219.05,0.0248
23-04-2025,EICHERMOT.NS,BHARTIARTL.NS,0.021179663,2.515823925,1.179004249,3057.722343,184.3782812,short,02-05-2025,0.008769862,0.893581437,1881.6,1848.2,5740,5440,1,1,266.6,0.035
25-04-2025,EICHERMOT.NS,NTPC.NS,0.028402353,2.715490759,-1.947658322,5620.976526,238.9130968,short,30-05-2025,0.028680926,0.989366288,356.45,333.9,5575.5,5333.5,1,1,219.45,0.037
25-04-2025,EICHERMOT.NS,POWERGRID.NS,0.025678727,2.708979566,-2.364015114,5646.760766,241.1645605,short,28-05-2025,0.029856558,0.996548017,306.5,291.15,5575.5,5326.5,1,1,233.65,0.0397
29-04-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.018738796,2.791367249,0.865068462,3204.045567,183.8051014,short,09-05-2025,0.005708202,0.877634333,2152.3,2229.6,5579,5324,1,1,332.3,0.043
25-04-2025,EICHERMOT.NS,PETRONET.NS,0.026946791,2.626677782,-2.190965984,5616.726103,242.3817506,short,04-06-2025,0.010272076,0.956550169,309.4,307.45,5575.5,5319.5,1,1,254.05,0.0432
17-02-2025,EICHERMOT.NS,MUTHOOTFIN.NS,0.039748214,-2.739742051,1.40035185,2116.284275,187.3656168,long,24-02-2025,0.013145471,-0.70089654,2243.9,2188.55,4745.2,5010.8,1,1,320.95,0.0459
08-01-2025,EICHERMOT.NS,POWERGRID.NS,0.038846427,3.072123484,12.05790667,808.742692,213.826202,short,09-01-2025,0.051086755,3.015090885,306.65,305.25,5163.2,5139.9,1,12,278.2,0.0509
25-04-2025,EICHERMOT.NS,DIVISLAB.NS,0.049394079,2.527799599,0.174683473,3980.544474,215.4724377,short,20-05-2025,0.113536824,0.937520287,6012.5,6452.5,5575.5,5387.5,1,1,628,0.0542
24-04-2025,EICHERMOT.NS,NATIONALUM.NS,0.043808333,2.807337603,-2.111247817,5314.473911,241.5497051,short,09-05-2025,0.008873847,0.967862097,162.03,156.84,5650.5,5324,1,1,321.31,0.0553
15-10-2024,EICHERMOT.NS,OBEROIRLTY.NS,0.007407401,-2.548965657,2.002424398,1183.035187,205.4378398,long,29-10-2024,0.086569714,-0.888269254,2028.9,1984.75,4722.1,4898.15,1,2,396.25,0.0587
04-10-2024,EICHERMOT.NS,VEDL.NS,0.003329761,-2.722101056,5.223205228,2449.941472,147.0137304,long,18-10-2024,0.006730594,-0.998880789,508.7,480.85,4706.8,4765.65,1,5,322.1,0.0618
09-09-2024,EICHERMOT.NS,MUTHOOTFIN.NS,0.007858157,-2.56737352,2.293636199,623.1544934,170.8107504,long,20-09-2024,0.014608445,-0.863998792,1989.3,1989.65,4747.35,4963.15,1,2,431.25,0.064
06-01-2025,EICHERMOT.NS,VEDL.NS,0.002446087,3.701594668,4.818350042,2589.530277,143.02313,short,27-01-2025,0.016975359,3.014866846,442.3,423.9,5250.1,5144.5,1,5,509.6,0.0895
24-04-2025,EICHERMOT.NS,INDHOTEL.NS,0.048320818,2.910390718,1.614052857,3765.243603,193.5086372,short,05-06-2025,0.125933376,0.998895765,819.1,771.75,5650.5,5308.5,1,2,636.65,0.0984
22-04-2025,EICHERMOT.NS,LAURUSLABS.NS,0.002216121,3.102072455,2.568724749,3589.939894,167.6370116,short,27-05-2025,0.011627298,0.982293827,651.7,601.8,5784,5389.5,1,3,1133.6,0.1761
02-01-2025,EICHERMOT.NS,PETRONET.NS,0.028350073,2.831035802,9.105643153,1668.206015,231.5475976,short,28-01-2025,0.117235758,3.225633301,327.75,290.55,5308.1,5105.4,1,9,1787.1,0.3171
22-04-2025,EICHERMOT.NS,MANAPPURAM.NS,0.032929233,3.256698623,4.841815815,3953.056792,216.9907849,short,09-05-2025,0.01486934,0.778085994,232.2,228.62,5784,5324,1,5,2296.42,0.3817
28-11-2024,ESCORTS.NS,POLYCAB.NS,0.047780718,-2.689746817,0.481952116,609.0494947,201.2351328,long,03-12-2024,0.076249337,-3.055797493,7149.2,7412.5,3513.35,3517.05,1,1,-259.6,-0.0243
23-07-2024,ESCORTS.NS,POLYCAB.NS,0.029869706,2.524593073,0.54895367,245.5397532,185.4346773,short,31-07-2024,0.015314835,0.716626879,6206.65,6858.2,4120.85,4173.4,1,1,599,0.058
